id,Delta,R0,i0_q,r0_q,start_week_delta
6002,23.0,2.1490741229439685,0.009960792207723144,0.26915240877316254,7.0
6003,37.0,2.250670620334488,0.008541813868197228,0.3329056694134086,5.0
6004,24.0,1.9363896342699292,0.007253765183164093,0.18923103085856505,7.0
6005,40.0,2.514800119962477,0.01487448324682739,0.36442641707697687,6.0
6006,60.0,1.8457926006835972,0.004635964024802309,0.1963800599776888,0.0
6007,42.0,2.4227379464933656,0.00226595356425987,0.37746975692249385,2.0
6008,22.0,2.500451132066737,0.00276261875872367,0.37715500573732136,5.0
6009,42.0,2.2788020458716995,0.004517441429005934,0.317470813929688,3.0
6010,30.0,2.2467319632326284,0.006527012400664466,0.2635445144164762,6.0
6011,55.0,1.9934114369594016,0.002972095298153331,0.24037667929267295,0.0
6012,40.0,2.4523098965399446,0.004401862580346445,0.368535958397724,4.0
6013,29.0,2.1981236447486583,0.0034288341769576403,0.321714762643581,4.0
6014,34.0,1.8936222870097523,0.001278586232623634,0.1709805196780437,2.0
6015,57.0,2.1263392910042263,0.004314940874095957,0.27793371682647944,0.0
6016,33.0,2.01095927317709,0.007831280981002622,0.21121424398720454,5.0
6017,32.0,1.9031355079139374,0.00329807070415881,0.2279097812425262,3.0
6018,38.0,2.396216284132338,0.006703648730798331,0.3183742521325629,4.0
6019,38.0,1.7716642841381616,0.00678850867785901,0.1886853961977926,4.0
6020,63.0,2.1783961846613185,0.0033812464934814524,0.29197972923096543,0.0
6021,35.0,2.630107504440309,0.0018669556800839102,0.37405288740363546,4.0
6022,39.0,1.7858812039914598,0.005137621132624765,0.19007038285674097,3.0
6023,56.0,2.6084137017281095,0.0036369604832825614,0.3470492395333164,1.0
6024,3.0,2.3292775630027114,0.0012842536497632887,0.3036409056979203,6.0
6025,41.0,2.0718161779027984,0.0027756292054221914,0.21883563974057418,2.0
6026,39.0,2.1451491568156262,0.002239786216163119,0.301369561747018,1.0
6027,36.0,2.065153005185122,0.0013447284514637168,0.24540465043583914,1.0
6028,28.0,2.673939257016034,0.006247291893876713,0.3791351615276823,6.0
6029,43.0,2.518690588376322,0.0018776970179310696,0.3817254411751883,2.0
6030,31.0,2.549674874925818,0.010079537020428695,0.38178297870699346,6.0
6031,40.0,2.4229554020622475,0.0012724603995347414,0.325865264511323,2.0
6032,28.0,2.06168965512287,0.004666987737229942,0.23597798743856052,5.0
6033,36.0,2.032874339519173,0.000826792864809115,0.21106316386346052,1.0
6034,16.0,2.1303461915693336,0.002628552899153981,0.2812172102674109,5.0
6035,34.0,2.134018208659047,0.009173378992166182,0.26424403989339007,6.0
6036,27.0,2.2742402226043525,0.004578582067756698,0.3417312665999666,5.0
6037,33.0,2.309577711765749,0.008097844354463068,0.3080576198360143,6.0
6038,40.0,2.342238811673676,0.0033609560794388015,0.3277639798964114,2.0
6039,50.0,2.499600468724024,0.0030426354132227326,0.37361731727418673,1.0
6040,6.0,2.427755548245509,0.0009962128453682296,0.3543227254980138,6.0
6041,40.0,2.5321195115175805,0.004010512264074814,0.3834858867349716,4.0
6042,40.0,2.0417465337569656,0.0027848323753457173,0.20660895801476456,3.0
6043,36.0,2.5120245920596553,0.004987518079919484,0.3359644115737534,5.0
6044,41.0,2.3750329942358652,0.001978568056756701,0.31168814485735863,2.0
6045,36.0,2.2703205007308935,0.0067484458950943585,0.319515026921739,5.0
6046,61.0,2.4538917221088705,0.0048348729985884555,0.35357371121018444,0.0
6047,34.0,1.8078140533168674,0.003144403785503229,0.1591253746108429,2.0
6048,43.0,2.316325956847459,0.006454034689037094,0.30254055959980275,4.0
6049,16.0,2.481693875049451,0.002774512619030754,0.3422245638258784,7.0
6050,46.0,1.6878029248564346,0.006791812550469499,0.12602151306780665,2.0
6051,8.0,2.412925207180278,0.002711970242483681,0.35000519751330217,7.0
6052,31.0,2.2627318447245517,0.006280821312720734,0.3173052126363393,5.0
6053,5.0,2.014407970311519,0.0012527972155102277,0.24570751269807323,5.0
6054,26.0,1.94806148634731,0.0033424429786699534,0.1845439749802461,5.0
6055,55.0,2.4948219060768855,0.0036130248219083247,0.3448183804280596,1.0
6056,16.0,2.216799309627959,0.0007155023021792938,0.2556339039949619,4.0
6057,33.0,2.174781599969734,0.00834287810150959,0.2975061152404995,6.0
6058,17.0,1.9369019239071028,0.006368673439958667,0.20721626568760831,7.0
6059,17.0,1.7435461999461717,0.004284652927305012,0.1243303299380006,5.0
6060,17.0,2.446271320849586,0.0027274218356726707,0.31305266324163616,7.0
6061,34.0,1.7331473048410035,0.0032194502977790584,0.16144842567216033,3.0
6062,26.0,1.7207080156063315,0.005253925398564925,0.1606056761312171,5.0
6063,59.0,2.2502806037556327,0.002892567967307766,0.334489444612833,0.0
6064,25.0,1.9456933736963593,0.012242677067434178,0.21500751313252134,7.0
6065,19.0,2.275259189197979,0.005521584851241691,0.2873373716059139,7.0
6066,37.0,2.2037800320946173,0.0078683586952958,0.31556374106975243,5.0
6067,17.0,1.8443817761254866,0.002890575160842463,0.13957254598034974,6.0
6068,23.0,2.0579579606550444,0.0036946307863722906,0.27854616138081767,5.0
6069,18.0,2.3257112294724807,0.0019400795185297742,0.3227010176869419,5.0
6070,34.0,2.0153386878906954,0.006029113418647999,0.24891478132022432,4.0
6071,24.0,2.3851398621259605,0.005568312736709604,0.34033112464408555,6.0
6072,44.0,1.9719394211051924,0.006180850180895075,0.2011011633785953,3.0
6073,18.0,2.2459184821989213,0.00571870537615435,0.2711210899003714,7.0
6074,34.0,2.5247751157266722,0.008703694520042623,0.3705004751676269,6.0
6075,40.0,1.9156006969911334,0.007444077963504038,0.19694252056663106,4.0
6076,34.0,1.6647702612253306,0.007223705965078249,0.10799023543654732,4.0
6077,36.0,1.9648961036448176,0.003243013804123014,0.20654361441200303,3.0
6078,23.0,2.282852203880156,0.0017536076124172006,0.2903853799799977,4.0
6079,55.0,2.220108535455033,0.007119899741348741,0.29139777972954983,2.0
6080,22.0,1.7706972499186602,0.003305898580378968,0.1842530021774149,4.0
6081,30.0,2.140134213486641,0.007137814975931424,0.2816611537590483,5.0
6082,11.0,2.0870737200856544,0.00282244219629622,0.25790677575512405,6.0
6083,33.0,2.533597089559355,0.0032941572766169228,0.32548092105875864,5.0
6084,17.0,2.8312293577402596,0.003751602439148648,0.3991281317965726,7.0
6085,37.0,2.5834824224623234,0.013371287516281279,0.37642551030469396,6.0
6086,7.0,2.5815408721635187,0.002268325939025361,0.3630554291968704,7.0
6087,28.0,2.5013237830933255,0.010831643465315191,0.3428378558834461,7.0
6088,28.0,2.2894589088142547,0.0029152996573098247,0.34926566155392896,4.0
6089,41.0,1.8012725509865604,0.003264606683571092,0.1558539352350526,1.0
6090,19.0,2.176636447661225,0.005342936822645008,0.2365082360704255,7.0
6091,33.0,2.874436390021098,0.002906220659315596,0.3996203504635829,4.0
6092,30.0,2.432728797090831,0.005880507766586185,0.3348359092579002,5.0
6093,48.0,2.3866361855510796,0.005753448786106471,0.34178549975107236,3.0
6094,49.0,2.5435776861912687,0.003378148784698739,0.33515487863275256,2.0
6095,41.0,2.4125298624269407,0.0009680256341765195,0.31715920512982465,1.0
6096,44.0,2.224885217843031,0.004798234159984429,0.30984502848858503,3.0
6097,52.0,1.837993409963722,0.0034670858099630974,0.20147596980392968,0.0
6098,43.0,2.7604401307120088,0.0046693864448581,0.3773198958695273,4.0
6099,16.0,1.9662562984904797,0.0016196392994217513,0.21886397969031193,4.0
6100,30.0,2.565906620630429,0.007576799582096286,0.3642993345498413,6.0
6101,27.0,2.5751726849457683,0.004787994314476357,0.33693977338081693,6.0
6102,38.0,2.109605610955191,0.0050477446045828255,0.2648367275204708,3.0
6103,23.0,1.7358959201926687,0.0031706284309497685,0.10386950814559527,4.0
6104,53.0,2.426549272689633,0.0068355323661812495,0.3183092214901884,3.0
6105,31.0,1.8838103545645895,0.009115176241551183,0.2023558291917615,5.0
6106,16.0,2.6697543523202,0.0047221789104994385,0.39220938743769973,7.0
6107,33.0,2.385282722345447,0.008699358068033835,0.34090452798326376,6.0
6108,37.0,2.1045102958938204,0.006526050324466892,0.26352538466913816,4.0
6109,52.0,2.384269269261508,0.002542512797594918,0.34027173530625066,1.0
6110,46.0,2.1140036486833242,0.005545588932872151,0.2904326538409396,3.0
6111,39.0,2.329270117320805,0.00551225567520942,0.35338380614409226,4.0
6112,25.0,2.4479274710647574,0.003193491342537104,0.32257112195075155,6.0
6113,32.0,1.8726336792164544,0.00734235078853985,0.18697963628039327,4.0
6114,32.0,2.095456102871614,0.004426468727957299,0.25625542152719666,5.0
6115,32.0,2.2676768521830852,0.004756016366171234,0.30912490416680327,5.0
6116,11.0,2.2165070761215286,0.0030992098514426346,0.2999748282937997,7.0
6117,40.0,2.099785675432591,0.003184344746628396,0.2669352138831181,2.0
6118,3.0,2.094935784090012,0.0020899613660576993,0.23016734326768884,7.0
6119,33.0,1.8516443366816573,0.007422302618640591,0.19659243840377616,5.0
6120,26.0,2.0109121839294,0.002292015812870801,0.19257873751195576,5.0
6121,32.0,1.995692069881866,0.007789017766614572,0.23092581254023445,5.0
6122,15.0,2.2731107293039066,0.0033147109586212677,0.26315018968539694,7.0
6123,35.0,2.0713945053132377,0.002343553143591973,0.2681917724456465,2.0
6124,33.0,2.4062583639791106,0.0009526637152031383,0.3391058347521295,1.0
6125,33.0,2.2961921020789746,0.0026358722664647574,0.29229342691707033,4.0
6126,23.0,2.8056111958008976,0.005879773460824355,0.39190977904869745,7.0
6127,34.0,2.497912358999593,0.0010703936998608479,0.34620283716844685,3.0
6128,33.0,2.688722305164777,0.005713720022140015,0.393490341956287,6.0
6129,51.0,2.196401624167845,0.002919544275702236,0.3063657083619748,0.0
6130,46.0,2.3352559774351045,0.0042081557004588635,0.29994901119404915,2.0
6131,39.0,2.086024569366741,0.004482426352630787,0.25837008249874527,3.0
6132,27.0,2.1136982583615977,0.0058907500835129545,0.260402811470043,6.0
6133,23.0,2.653601661110934,0.0032414848327863553,0.38755450573300115,6.0
6134,22.0,2.2346411189338893,0.004772916342105339,0.25666909392266823,7.0
6135,22.0,2.4531534531063643,0.0008311599552012543,0.35515165210462146,3.0
6136,12.0,2.6654174538787614,0.003236848585478113,0.3594995972634553,7.0
6137,35.0,1.7605318803635703,0.004912911071514975,0.15500174322035823,3.0
6138,40.0,2.2303916350370594,0.0009787803938122138,0.32343924205987806,0.0
6139,21.0,1.7679083878719095,0.005457688061680307,0.12210755142752869,6.0
6140,35.0,1.9870569476551816,0.001877343478464082,0.22854302503432636,1.0
6141,7.0,2.281498728269175,0.002741676254700099,0.2816446769036122,7.0
6142,29.0,2.289098973350701,0.006021758824923299,0.30080247759310985,6.0
6143,26.0,2.451807459463879,0.00436460891811208,0.3572343000356858,5.0
6144,50.0,1.8690866087331623,0.00283630888143035,0.21685290266574406,0.0
6145,18.0,1.9664102620382096,0.007655633275557349,0.23889808674432425,7.0
6146,51.0,1.8987668332773244,0.002563580050938239,0.22890008274463058,0.0
6147,28.0,1.7096660219211997,0.006454460857156039,0.15085974035819327,4.0
6148,17.0,1.964104132252205,0.0024187640018808586,0.16423912252140963,6.0
6149,17.0,2.104519381205896,0.004939093083361441,0.2724301357040854,7.0
6150,44.0,2.2285811164491984,0.002862883652520672,0.336311556191339,2.0
6151,24.0,2.265279183759489,0.006381966442168941,0.33811547483099,6.0
6152,37.0,2.394002938694454,0.01144064253269219,0.3599789879689025,6.0
6153,11.0,2.020768015958585,0.0022636622816307205,0.22777458049929034,6.0
6154,15.0,2.0907203822016784,0.005396228853231326,0.2322839802679068,7.0
6155,39.0,1.8896454560558715,0.0063560731384383045,0.17845246517502705,4.0
6156,40.0,2.3697501527567515,0.001369696601636227,0.33191897682483346,1.0
6157,28.0,1.8491711418253987,0.006476917664622207,0.17885323096007802,5.0
6158,50.0,2.5452990591958864,0.001551222776263755,0.34251646644998485,0.0
6159,36.0,2.3615507866604606,0.002911099071598932,0.2997549593010636,3.0
6160,45.0,2.103642469390584,0.0028119489644002726,0.2558420665195773,1.0
6161,31.0,1.758445834908656,0.001717744049292668,0.16599423607026342,2.0
6162,41.0,2.101202054675729,0.0025550449211537703,0.26088720660469855,1.0
6163,33.0,2.3177073205853014,0.0009773903546052558,0.33539332653765536,1.0
6164,18.0,2.3538126569732776,0.005543591335055682,0.29937555854871956,7.0
6165,27.0,2.0039455381922626,0.015284677406289698,0.2563879455499606,7.0
6166,26.0,2.0343313138513355,0.001356650123391482,0.2078499601370936,3.0
6167,36.0,2.305481160804525,0.0025799065542545557,0.3202910885189801,3.0
6168,17.0,1.97588254389265,0.0044660369527345575,0.20068267851037164,6.0
6169,30.0,2.398063043957411,0.005443445902989861,0.3536527359660693,5.0
6170,61.0,2.4669206001747486,0.00352463699860045,0.3654709922352521,0.0
6171,33.0,2.653669626959663,0.004053428944059814,0.3974594570330351,4.0
6172,16.0,2.094045078719968,0.0007965498256311029,0.25964256813170433,3.0
6173,54.0,2.5441388584983766,0.004475554868068982,0.3804509073589285,2.0
6174,26.0,1.9579044931777316,0.010503965707048354,0.22139393309706767,7.0
6175,18.0,1.7827855145056113,0.002045299317844863,0.16763897972350206,4.0
6176,41.0,1.9526132217940448,0.005546790339128902,0.2021218572616112,3.0
6177,39.0,1.7856737781729375,0.004814764126097481,0.17770286137603716,3.0
6178,35.0,2.246605388950887,0.00343696675696466,0.3010409183625056,4.0
6179,28.0,1.8141071770986237,0.007738924942859354,0.17612104741999016,5.0
6180,24.0,2.5451071377650836,0.0055887557169485595,0.3638285696256153,7.0
6181,24.0,1.964275593686663,0.005670640954037235,0.21530733318025413,5.0
6182,30.0,2.0687418017947223,0.006104035588750355,0.23698911891673982,6.0
6183,22.0,2.0581061819156434,0.005718721208028231,0.22583749672461043,6.0
6184,32.0,2.486013519863296,0.0010047885540092043,0.36565310416965113,2.0
6185,22.0,1.8520857544583285,0.010866970863379545,0.17029629522359793,7.0
6186,31.0,2.097622281828217,0.004878423648342722,0.2635236933727688,4.0
6187,26.0,2.330258431055261,0.002404855500650835,0.270732044643049,5.0
6188,44.0,2.0473924899378395,0.0036057716256419833,0.2472299797051135,2.0
6189,33.0,2.0455801574144874,0.0026484097895773297,0.2353146497302907,4.0
6190,44.0,1.8256421988573945,0.0051325104278126255,0.1451076378230851,2.0
6191,28.0,2.409049153945339,0.004067263831562543,0.36622420053300975,5.0
6192,29.0,1.8973569024987968,0.005408557571610591,0.1939033224984425,4.0
6193,22.0,2.314826626219132,0.0014955768136092154,0.2925195871442471,5.0
6194,38.0,1.8371746485337281,0.009366536090615017,0.17468153213170737,4.0
6195,25.0,2.2148170914504406,0.005088122635761598,0.2617183403857796,6.0
6196,30.0,2.5697209886572674,0.006709462513802728,0.3823613876571563,6.0
6197,13.0,2.544731668971723,0.003118582351614151,0.36807496394953193,7.0
6198,33.0,1.7015355315517402,0.01258369671068997,0.13668976159907636,6.0
6199,33.0,2.041449800813533,0.0064747887837451525,0.21477875739429586,5.0
6200,32.0,2.0417125030665053,0.013841309487156549,0.2672437578780623,7.0
6201,42.0,2.299211672809216,0.005732885218822226,0.33809209834420423,3.0
6202,23.0,1.8124594621844639,0.005505541746385821,0.16921202935309965,5.0
6203,41.0,1.871602805606663,0.006457557143597395,0.20997443830815052,3.0
6204,41.0,2.0596700822343372,0.004630878440263667,0.24347645427495213,3.0
6205,36.0,2.149101463247772,0.0033239390786816998,0.303388187490359,3.0
6206,19.0,2.412640574886186,0.0040482641447136996,0.345001531466166,6.0
6207,52.0,1.7487175585733952,0.0050981863577278085,0.16771167207975257,1.0
6208,62.0,2.3410833072406385,0.009562573449319604,0.34266511900041324,2.0
6209,9.0,1.982516555167542,0.0008944482980237653,0.17462034142381888,5.0
6210,17.0,2.316038761760395,0.0016678562758104221,0.3225818866932451,5.0
6211,48.0,2.660938463838193,0.005359991468255019,0.380711425104558,3.0
6212,35.0,2.3948510906774008,0.005160714286188687,0.32699840450615725,5.0
6213,32.0,2.3412898660362447,0.002462047756109857,0.34315060874772396,4.0
6214,48.0,2.125452415181886,0.00835354657554198,0.29736062728693013,3.0
6215,16.0,1.9015247396040182,0.0024787778719446377,0.22308769413853685,5.0
6216,47.0,2.097592214359642,0.003616872678228231,0.2399655413261186,2.0
6217,28.0,2.1588586309185547,0.0041430065317228345,0.2896800316051171,5.0
6218,15.0,1.9194273060964469,0.0030837464488103657,0.18868463636705782,5.0
6219,14.0,2.3212415504840425,0.0022881247938666164,0.336024427252763,6.0
6220,22.0,2.2372056134758003,0.009302353316680802,0.2892422832388161,7.0
6221,14.0,2.293547194668196,0.0009321599959107901,0.29254079718566006,4.0
6222,38.0,1.8632440833153678,0.00432617394683283,0.21650153652647486,3.0
6223,36.0,2.1335207434509007,0.004824395116231141,0.26335192847202105,4.0
6224,25.0,2.415189252573558,0.0015940564704999827,0.32443945902346927,5.0
6225,37.0,1.7360475351330416,0.004991145138201882,0.1751844653291111,3.0
6226,5.0,2.5312042531263272,0.0017064981204351272,0.31406962877189754,7.0
6227,37.0,2.03290791753492,0.0022545106440881755,0.19759315944862366,3.0
6228,28.0,2.5129553521642545,0.0015373345061130677,0.3411118971452914,4.0
6229,39.0,2.3844793368765402,0.006622634755708153,0.3356851287272858,5.0
6230,38.0,2.320032202336503,0.005400164847622486,0.30370838163212993,4.0
6231,32.0,2.5465146958854494,0.007630600202457597,0.3550689339408555,6.0
6232,52.0,2.5193223973591556,0.00392906172345328,0.331379365708832,2.0
6233,46.0,2.6233267194091754,0.008579231251563771,0.37289145240295896,4.0
6234,52.0,2.4667184784667446,0.007702086471175267,0.3530489315462982,3.0
6235,24.0,2.644915550391487,0.003372043504006387,0.3782656839416019,6.0
6236,51.0,2.1012696397283146,0.001838576585733835,0.2317186295138338,0.0
6237,34.0,1.9683242941945465,0.001985162261462654,0.24349339358409358,2.0
6238,17.0,2.384223634296772,0.0031375705149883095,0.3574125155833779,6.0
6239,19.0,2.7910758092644707,0.001389841202199853,0.3898199989350485,6.0
6240,22.0,2.7229811712730516,0.005138765927070294,0.3695105443468817,7.0
6241,48.0,2.759450454544589,0.0017910668184575908,0.3916023813885225,1.0
6242,26.0,2.0949597966224123,0.011189006758079444,0.2596604515923257,7.0
6243,33.0,1.8648908068652985,0.009433187078496365,0.18923296755851537,5.0
6244,37.0,2.225522368559378,0.0068717833793498955,0.31694618674914465,5.0
6245,43.0,2.2104303879668064,0.005783196023387201,0.2939002101670821,3.0
6246,48.0,2.2805891675498042,0.005580624778214693,0.3055414852605003,3.0
6247,32.0,2.3353465846588253,0.0034831361737528116,0.30119602747273067,4.0
6248,30.0,2.266828946236869,0.0024665229287944533,0.2803358626569326,4.0
6249,36.0,2.0165947418136936,0.0067553357256077765,0.2677991190389145,4.0
6250,45.0,2.0326811625221675,0.009266487841430545,0.23087951720588085,4.0
6251,6.0,1.8210892108888632,0.0032440557544969172,0.16395912864505535,7.0
6252,19.0,2.069487499404133,0.0025799796535697014,0.20475963008372478,5.0
6253,59.0,2.3603273891443166,0.005638429338783502,0.32369130049504685,2.0
6254,55.0,2.450803663084223,0.001522337360426675,0.3081250648384204,0.0
6255,29.0,1.818395450951958,0.003296213071425775,0.14567414184905003,4.0
6256,24.0,2.506998329250882,0.007443171882008818,0.3411175870219848,7.0
6257,16.0,2.5073398428830846,0.0012050426076156092,0.325581538966645,5.0
6258,30.0,1.7405581355061015,0.004730294856242321,0.1379311548064937,4.0
6259,22.0,2.168241476803403,0.00195418080598605,0.253803685670646,4.0
6260,52.0,2.313938392146123,0.006889028713492019,0.3374465111560546,2.0
6261,22.0,2.616684786874776,0.006452674449139396,0.3568289625274298,7.0
6262,37.0,2.097401962793024,0.004278527472353725,0.23370707163987092,4.0
6263,27.0,2.359583345639505,0.00321914906128055,0.31582180793173026,4.0
6264,28.0,1.8107874473236723,0.0011078957503659343,0.17820949922639817,1.0
6265,33.0,2.4534989492282637,0.002406556612834115,0.3224860875152335,4.0
6266,19.0,2.3670589965577524,0.00589947835422076,0.31229069889329647,7.0
6267,51.0,2.168292468464436,0.004212817038417592,0.2846236408896448,2.0
6268,61.0,2.03511556197719,0.0038897691866287376,0.21769324053684283,0.0
6269,28.0,1.846765580810025,0.004040104680547718,0.20723513193932644,4.0
6270,36.0,2.6534031691094575,0.004197561601750258,0.3711232833165999,5.0
6271,33.0,1.7322625271115315,0.008015078092555819,0.14709756334104193,4.0
6272,24.0,2.542692658186339,0.003305292300031283,0.3777476578187971,5.0
6273,34.0,2.116090720969378,0.0038647621077142528,0.23835744475199122,4.0
6274,39.0,1.7270604273160564,0.0033817485054112263,0.13084169730998202,2.0
6275,57.0,1.930621980087095,0.003686920053219612,0.2054907855896312,0.0
6276,31.0,2.2332390165092835,0.004045904376578197,0.27393615822383505,5.0
6277,46.0,2.3651143004131168,0.004697301016576831,0.3573900291547754,2.0
6278,14.0,1.855812190595442,0.001286154255282444,0.17681833957753307,4.0
6279,26.0,2.1608879139277173,0.007697188763965649,0.2688105101808803,6.0
6280,46.0,2.523345465101827,0.0025678720102960927,0.33557938628534006,2.0
6281,39.0,2.0360286710312283,0.0013872538562681438,0.24062608702151814,1.0
6282,17.0,1.9810824721700544,0.007070036006665122,0.24008009942800623,7.0
6283,33.0,2.3379640650867244,0.004739398093754953,0.3531810020113326,4.0
6284,31.0,1.8885233215566288,0.008625682055690781,0.19914333638162052,5.0
6285,31.0,2.169265837207966,0.004682110463527766,0.25612889434592584,4.0
6286,25.0,2.2295270589656426,0.0068368158945892755,0.32387696725775583,6.0
6287,48.0,2.148954744865833,0.0038723175124867836,0.2653632896835619,2.0
6288,32.0,1.8098141444576288,0.0019857047044860043,0.13445043174383114,2.0
6289,37.0,2.6345733503956548,0.00630384150250997,0.3512021319133692,5.0
6290,40.0,2.400171326048164,0.007622963766499432,0.3248258784110443,4.0
6291,26.0,2.5227310355784933,0.002107878718647933,0.3468622476382584,4.0
6292,31.0,1.8741966540001682,0.00436486435350532,0.1975770141146956,4.0
6293,8.0,2.6974095942047565,0.0017649390425326355,0.3559861956185484,7.0
6294,29.0,2.1933729612169253,0.003530683118231708,0.25685539062072066,5.0
6295,53.0,1.9805591255596422,0.006045980092752376,0.21760411451330902,2.0
6296,39.0,2.185008980667286,0.005343429014615816,0.31647268980196314,4.0
6297,7.0,1.9026837907970204,0.0037746601796279644,0.19279573335662922,7.0
6298,16.0,1.9123032434645215,0.002886885734219947,0.21424259211969596,5.0
6299,28.0,1.9588359996977935,0.007959196469921576,0.202019475158706,6.0
6300,29.0,2.379868223710428,0.00587065829354458,0.32922958885649295,5.0
6301,35.0,2.359084013679228,0.008295173402670967,0.33856395578244947,6.0
6302,62.0,2.027051644093294,0.006022815216675811,0.2750266462276824,0.0
6303,23.0,2.3682483354641883,0.0015420504484660188,0.29447213858776894,4.0
6304,48.0,2.1668557826013535,0.0058412446020890355,0.27327392748924717,3.0
6305,22.0,2.195494590059445,0.0025888692483532136,0.2709831591092788,5.0
6306,3.0,1.9222493387351531,0.0028324628511692137,0.1889947401663521,7.0
6307,11.0,1.9030793670620214,0.004935210303336337,0.20733689523563878,7.0
6308,45.0,2.39217346459444,0.005082765585122816,0.31880643589658025,3.0
6309,26.0,1.8737098118896531,0.005159163150383336,0.17806851535791526,5.0
6310,40.0,2.0087462328569274,0.0033818117048351913,0.2517657798278301,2.0
6311,23.0,2.3883883995462805,0.004444495933879553,0.3146998957294642,6.0
6312,38.0,2.442997651936156,0.007051903904927716,0.3412190449731066,5.0
6313,31.0,2.3044975067659363,0.004801362911729793,0.3200128465313742,4.0
6314,28.0,2.6433690835120776,0.0067185925294211,0.37409222433104206,7.0
6315,53.0,2.1015043635147297,0.007919068865460267,0.26923506762900296,2.0
6316,33.0,2.171732729172168,0.00782806113383431,0.25317499705657326,6.0
6317,44.0,2.555302939030114,0.0018532846289104224,0.3319853031998215,2.0
6318,34.0,2.2185943207319654,0.0005697749335407329,0.26197283554040396,0.0
6319,52.0,2.4064479923440314,0.004010142483315474,0.3178696779043542,2.0
6320,39.0,2.330310554806575,0.004005458046206911,0.33038825275523165,3.0
6321,46.0,1.9593653267768836,0.002730284535485639,0.25140959534839197,1.0
6322,33.0,2.2506442519619405,0.007680438229648371,0.3198166858048078,6.0
6323,16.0,1.8428929102459706,0.004589080579089841,0.1968611071326727,6.0
6324,32.0,2.345598880178346,0.005702665297077035,0.32585181497769833,6.0
6325,44.0,2.2828800964873452,0.004627791710177058,0.34749144577312036,3.0
6326,22.0,2.154389675133775,0.008185924065065305,0.2802030500898926,7.0
6327,27.0,2.016295319220234,0.005978087153919308,0.20837778150687092,6.0
6328,44.0,1.898583486178759,0.002114748947700364,0.22039113911934033,0.0
6329,33.0,2.2174296492040204,0.00801915431775452,0.31130968679658044,6.0
6330,58.0,2.761113925245542,0.002395246691847645,0.382794794378736,1.0
6331,37.0,2.3462169678708786,0.0073596897231193795,0.33371757146849934,5.0
6332,29.0,1.988230554578182,0.0015432885324706764,0.24934581738158149,2.0
6333,22.0,1.8516799402746236,0.010746351940273815,0.18351309638731614,7.0
6334,32.0,1.935093170867634,0.0020124637711692673,0.22953515826002652,3.0
